2010-04-10 18:09:34 Notice: Notice (8): Undefined variable: language in [/var/www/live-jamming/app/app_controller.php, line 15]
2010-04-10 18:11:21 Notice: Notice (8): Undefined variable: language in [/var/www/live-jamming/app/app_controller.php, line 15]
2010-04-10 18:12:36 Notice: Notice (8): Undefined variable: language in [/var/www/live-jamming/app/app_controller.php, line 15]
2010-04-10 18:12:36 Notice: Notice (8): Undefined variable: ck_language in [/var/www/live-jamming/app/app_controller.php, line 20]
2010-04-10 18:12:50 Notice: Notice (8): Undefined variable: language in [/var/www/live-jamming/app/app_controller.php, line 15]
2010-04-10 18:18:47 Notice: Notice (8): Undefined variable: languages in [/var/www/live-jamming/app/app_controller.php, line 11]
2010-04-10 18:18:47 Notice: Notice (8): Undefined variable: languages in [/var/www/live-jamming/app/app_controller.php, line 15]
2010-04-10 18:19:16 Notice: Notice (8): Undefined variable: languages in [/var/www/live-jamming/app/app_controller.php, line 15]
2010-04-10 18:19:16 Notice: Notice (8): Undefined variable: languages in [/var/www/live-jamming/app/app_controller.php, line 21]
2010-04-10 18:19:26 Notice: Notice (8): Undefined variable: languages in [/var/www/live-jamming/app/app_controller.php, line 21]
2010-04-10 18:56:13 Notice: Notice (8): Undefined variable: defaults in [/var/www/live-jamming/app/controllers/components/app_auth.php, line 20]
2010-04-10 18:56:55 Notice: Notice (8): Undefined property: PagesController::$Auth in [/var/www/live-jamming/app/controllers/pages_controller.php, line 65]
2010-04-10 19:12:22 Notice: Notice (8): Undefined variable: form in [/var/www/live-jamming/app/views/layouts/default.ctp, line 66]
2010-04-10 19:12:33 Notice: Notice (8): Undefined variable: form in [/var/www/live-jamming/app/views/layouts/default.ctp, line 66]
2010-04-10 19:14:07 Notice: Notice (8): Undefined property: View::$AppAuth in [/var/www/live-jamming/app/views/users/register.ctp, line 3]
2010-04-10 19:21:14 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/users/register.ctp, line 5]
2010-04-10 19:22:39 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/users/register.ctp, line 5]
2010-04-10 19:22:57 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/users/register.ctp, line 5]
2010-04-10 19:31:33 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 66]
2010-04-10 19:31:33 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 66]
2010-04-10 19:34:54 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 65]
2010-04-10 19:34:54 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 65]
2010-04-10 19:38:15 Notice: Notice (8): Undefined variable: userIsConnected in [/var/www/live-jamming/app/views/layouts/default.ctp, line 65]
